"Zoe Chavez DVM","BTECH-3700"
"Kerri Day","MED-300"
"Mary Collins","HIST-4000"
"Michael Morales","MUS-3100"
"Frederick Harmon","BIO-5000"
"Sabrina Murphy","BTECH-3700"
"Megan Lawrence","ENG-4300"
"Mrs. Maria Cook DDS","CHEM-5000"
"Jake Phillips","ENG-4300"
"John Gonzalez","PHYS-4600"
"Joanna Mitchell","BTECH-3700"
"David Dixon","CHEM-5000"
"Jennifer Sexton","BTECH-3700"
"Michelle Burnett","PHYS-4600"
"Michael Bernard","ART-4600"
"Dominique Fields","ART-4600"
"Joseph Gray","CHEM-5000"
"Melanie Oconnor","CHEM-5000"
"Stephanie Santana","CHEM-5000"
"Randy Riley","CS-3100"
"Michael Burton","MED-300"
"Bradley Monroe","CHEM-5000"
"James Nguyen","MT-1700"
"Ronald Rogers","MED-300"
"Edward Delgado","MUS-3100"
"Mrs. Elizabeth Aguirre","ENG-4300"
"Gina Brown","MT-1700"
"Elizabeth Bennett","LANG-3200"
"Ms. Diane Vasquez","MT-1700"
"Joseph Shaffer","CHEM-5000"
"Brian Ramirez","PHYS-4600"
"Scott Jordan","ART-4600"
"Edward Maxwell","BIO-5000"
"Taylor Floyd","MED-300"
"James Curry","HIST-4000"
"Kelly French","CHEM-5000"
"Elizabeth Frazier","BTECH-3700"
"Jeffery Vargas","CS-3100"
"Kathryn Cooper","ENG-4300"
"Dean Scott","BIO-5000"
"Richard Osborn","MUS-3100"
"Debra Reed","MED-300"
"Deanna Francis","PHYS-4600"
"Joseph Hancock","ENG-4300"
"Anna Riley","MED-300"
"Jeremy Jackson","ENG-4300"
"Leslie Bradford","MED-300"
"Kristin Thomas","HIST-4000"
"Robert Palmer","HIST-4000"
"Michael Williams","CS-3100"
"Caleb Blankenship","HIST-4000"
"Ian Martin","CHEM-5000"
"Travis Wright","PHYS-4600"
"Robert Wagner","BTECH-3700"
"Michael Prince","ENG-4300"
"Derrick Morales","CHEM-5000"
"Joshua Wilson","MT-1700"
"Jasmine Reynolds","CHEM-5000"
"Larry Kramer","BTECH-3700"
"Jake Phillips","MUS-3100"
"Jessica Smith","MED-300"
"Nathan Wagner","MT-1700"
"David Crawford","BIO-5000"
"Earl Williams","PHYS-4600"
"Beth Ramirez","BTECH-3700"
"Mrs. Courtney Smith DDS","CHEM-5000"
"Jennifer Woodward","CS-3100"
"Amanda Cook","CHEM-5000"
"Joel Hardin","CHEM-5000"
"Lindsay Goodwin","MED-300"
"Barry Morris","BTECH-3700"
"Monica Lewis","MUS-3100"
"Jacqueline Chapman","MUS-3100"
"Tiffany Ferguson","MED-300"
"Derek Ellis","CHEM-5000"
"Steven Hood","MUS-3100"
"Kathy Johnston","MUS-3100"
"Nathan Haynes","CS-3100"
"Roger Sanchez","PHYS-4600"
"Linda Jackson","PHYS-4600"
"Alexis Summers","MT-1700"
"Michael Weiss","MED-300"
"Gloria Price","ENG-4300"
"Marissa Foster MD","CS-3100"
"Emily Hudson","BIO-5000"
"Jared Steele","LANG-3200"
"Nathan Salazar","CHEM-5000"
"Brian Bray","CS-3100"
"Jessica Rogers","MUS-3100"
"Kyle Murillo","ART-4600"
"Gabrielle Weaver","HIST-4000"
"Joseph Barnett","MUS-3100"
"Brian Ryan","ENG-4300"
"Carrie Young","CS-3100"
"Jeffrey Willis","BIO-5000"
"Pamela Terry","LANG-3200"
"Melinda Sullivan","ART-4600"
"Vincent Hall","CS-3100"
"Karina Bennett","LANG-3200"
"Alexis Summers","ART-4600"
"Jennifer Cole","ART-4600"
"Catherine Bailey","ART-4600"
"Jeanne Simpson","MED-300"
"Rachael Mitchell","HIST-4000"
"Christina Mejia","MUS-3100"
"Nicole Morrison","ENG-4300"
"Mary Arroyo","MED-300"
"Blake Singleton","MUS-3100"
"David Sullivan","BTECH-3700"
"Stephanie Simmons","MED-300"
"Carrie Palmer","CHEM-5000"
"Matthew Taylor","CS-3100"
"Allison Taylor","HIST-4000"
"Henry Brooks","BTECH-3700"
"Patrick Liu","BTECH-3700"
"Paul Jacobs","MED-300"
"Tara Bullock","CS-3100"
"Allison Wilson","MUS-3100"
"Ashley Carey","MT-1700"
"Carolyn Jones","CS-3100"
"Benjamin Pittman","CS-3100"
"Jeffrey Glenn","ART-4600"
"Patrick Obrien","MED-300"
"Deborah Johns PhD","MED-300"
"Stephanie Parks","ART-4600"
"Melissa Edwards","HIST-4000"
"Frederick Turner","MUS-3100"
"Deborah Knox","HIST-4000"
"Robert Obrien","LANG-3200"
"Samuel Ward","MED-300"
"Kirk Zamora","PHYS-4600"
"Cheryl Sullivan","ENG-4300"
"David Sellers","CS-3100"
"Tonya Martinez","PHYS-4600"
"Michael Ross","HIST-4000"
"Alexandra Bradley","BTECH-3700"
"Melissa Griffin","HIST-4000"
"Mark Ayala","CHEM-5000"
"Michelle Hopkins","CS-3100"
"Joseph Lopez","MED-300"
"Jasmine Reynolds","BIO-5000"
"Melinda Baker","ENG-4300"
"Samantha Smith","HIST-4000"
"Tara Silva","CS-3100"
"Kyle Daniels","BTECH-3700"
"Adrienne Benton","BIO-5000"
"David Brown","ART-4600"
"Heather Ellison","BIO-5000"
"Kaitlyn Long","MT-1700"
"Willie Scott","CS-3100"
"Kelly Garza","MED-300"
"Danielle Gilbert","BTECH-3700"
"Christopher Bishop","HIST-4000"
"Jeffery Hubbard","MT-1700"
"Keith Robinson","LANG-3200"
"Matthew Kidd","MT-1700"
"Angela Meyer","HIST-4000"
"Rachel Perez","LANG-3200"
"Nicholas Alexander","MT-1700"
"Samuel Long","ART-4600"
"Jessica Grant","HIST-4000"
"Jeff Gibson","MUS-3100"
"Sheryl May","BIO-5000"
"Mrs. Elizabeth Aguirre","BIO-5000"
"Amanda Shepard","LANG-3200"
"Tracy Owen","CS-3100"
"Kelly Grant","BIO-5000"
"Elizabeth Caldwell","MUS-3100"
"Ashley Carey","BIO-5000"
"Daniel Conley","BTECH-3700"
"Patrick Lawrence","LANG-3200"
"Joshua Perez","ART-4600"
"Mary Daniels","ENG-4300"
"Dean Moon","ART-4600"
"John Cabrera","PHYS-4600"
"David Anderson","BTECH-3700"
"Mario Adams","MUS-3100"
"Brenda Harris","CS-3100"
"Tonya Martinez","ENG-4300"
"Daniel Rowe","HIST-4000"
"Ann Johnson","CS-3100"
"Jeff Gibson","PHYS-4600"
"Daniel Fisher","ART-4600"
"Mary Wilkinson","CS-3100"
"Margaret Richardson","MUS-3100"
"Lauren Vargas","PHYS-4600"
"Christina Morris","MED-300"
"Sherry Martin","CS-3100"
"Scott King","MED-300"
"Nathan Bradley","HIST-4000"
"Erik Williams","MED-300"
"Karen Travis","ENG-4300"
"Cheryl Sullivan","HIST-4000"
"Stephanie Mitchell","ART-4600"
"Keith White","PHYS-4600"
"Lynn Gomez","MUS-3100"
"Wayne Nichols","MT-1700"
"John Crawford","MED-300"
"Yolanda Castaneda","MT-1700"
"Katherine Lopez","ENG-4300"
"Kelly Sims","LANG-3200"
"Jonathan Russo","CHEM-5000"
"Nicole Smith","BTECH-3700"
"Alan Kelly","BIO-5000"
"Daniel Mckay PhD","HIST-4000"
"Eric Johnson","ART-4600"
"Jennifer Stout","CHEM-5000"
"Linda Black","CHEM-5000"
"Cody Ryan","BIO-5000"
"Lisa White","MT-1700"
"Joshua Cox","LANG-3200"
"Taylor Hardin","CHEM-5000"
"Mark Perez","BTECH-3700"
"Henry Brooks","LANG-3200"
"Connie Stokes","CHEM-5000"
"David Crawford","MED-300"
"Kelly Oconnor","MUS-3100"
"Brian Ryan","ART-4600"
"Claudia Bradley","MED-300"
"Daniel Myers","ART-4600"
"Tyler Haynes","MT-1700"
"Steven Rodgers","MED-300"
"Richard Vargas","CHEM-5000"
"Roger Williams","MUS-3100"
"Anita Smith","HIST-4000"
"Richard Peterson","MT-1700"
"Mr. Francis Case","BTECH-3700"
"Ashley Quinn","CHEM-5000"
"Sandra Mathews","ENG-4300"
"Raymond Lee","LANG-3200"
"Jaime Clayton","PHYS-4600"
"Jordan West","CS-3100"
"Michael Turner","CHEM-5000"
"Zachary Mclaughlin","HIST-4000"
"Tyler Pratt MD","MED-300"
"Miranda Gilbert","MUS-3100"
"Michael Brown","BIO-5000"
"Melissa Barnes","LANG-3200"
"Juan Patel","CS-3100"
"Cynthia Mack","CS-3100"
"Jeremy Jackson","HIST-4000"
"Luis Reyes","MED-300"
"Gina Williams","PHYS-4600"
"Tracy Branch","BTECH-3700"
"Sara Pham","HIST-4000"
"Carl Massey","MUS-3100"
"Bonnie Castillo","HIST-4000"
"Sherri May","HIST-4000"
"Crystal Michael","ART-4600"
"Anthony Gray","BTECH-3700"
"Robert Evans","MED-300"
"Mr. Anthony Mcconnell","MT-1700"
"Kayla Washington","MT-1700"
"Mr. Scott Shaw DDS","MUS-3100"
"Jane Perry","ART-4600"
"Kelly Oconnor","BIO-5000"
"Melinda Lucas","LANG-3200"
"Stacey Salinas","LANG-3200"
"James Stone","CHEM-5000"
"Julie Williamson","MED-300"
"Kristina Levy","MT-1700"
"Erin Ward","LANG-3200"
"Andre Young","MT-1700"
"Jaime Gallagher","ENG-4300"
"Jesse Wyatt","CHEM-5000"
"Bruce Reynolds","BIO-5000"
"Gary Williams","ART-4600"
"Michael Armstrong","MT-1700"
"Kelly Oconnor","ART-4600"
"David Garcia","HIST-4000"
"Kevin Cole","CHEM-5000"
"Brittany Potter","HIST-4000"
"Michelle Schwartz","MT-1700"
"Kathleen Rodriguez","CHEM-5000"
"Brandon Price","BIO-5000"
"Tiffany Cruz","PHYS-4600"
"Dean Sandoval","BIO-5000"
"Maurice Travis","ENG-4300"
"Justin Knight","LANG-3200"
"Erin Hale","PHYS-4600"
"Francis Roman","LANG-3200"
"Sandra Clark","PHYS-4600"
"Xavier Campbell","HIST-4000"
"Amanda Brown","ENG-4300"
"Cory Price","LANG-3200"
"Amber Garrett","MUS-3100"
"Toni Barber","MED-300"
"Brittany Mata","MED-300"
"Scott Jordan","HIST-4000"
"Debra Jennings","CHEM-5000"
"Crystal Smith","LANG-3200"
"Lindsey Hall","CS-3100"
"Linda Perez","MT-1700"
"Mary Martin","CHEM-5000"
"Joshua Smith","CHEM-5000"
"Joseph Hawkins","MED-300"
"Jared Green","LANG-3200"
"Sheila Hudson","BTECH-3700"
"Travis Wilson","ENG-4300"
"Amanda Turner","CS-3100"
"Travis Allen","CHEM-5000"
"Brittney Adkins","ART-4600"
"Lori Perry","LANG-3200"
"Veronica Sosa","ART-4600"
"William Cannon","MED-300"
"Joseph Carlson","ENG-4300"
"Chloe Duran","HIST-4000"
"James Hill","CS-3100"
"Todd Orr","CS-3100"
"Mark Steele","CS-3100"
"Kristin Tran","MED-300"
"Lynn Sullivan","BIO-5000"
"Justin White","BTECH-3700"
"Adrian Simon","PHYS-4600"
"Linda Jackson","CS-3100"
"Zachary Peck","CS-3100"
"Nancy Marshall DVM","CHEM-5000"
"Emma Haynes","CHEM-5000"
"Derrick Morales","MED-300"
"Samantha Aguilar","CS-3100"
"Stephanie Gardner","BTECH-3700"
"Laurie Hebert","LANG-3200"
"Kelly Garza","MT-1700"
"Matthew Perkins","CS-3100"
"James Wheeler","MUS-3100"
"James Murillo","BIO-5000"
"Stephen Silva","CHEM-5000"
"Meghan Roach","LANG-3200"
"Michelle Burnett","MUS-3100"
"Kara Rodgers","BTECH-3700"
"Fred Park","HIST-4000"
"Michael Barnes","BTECH-3700"
"Noah Brown","LANG-3200"
"Ricky Larson","CHEM-5000"
"Lisa Strickland","MED-300"
"Kevin Martinez","CS-3100"
"Angela Ramirez","ENG-4300"
"Darrell Villarreal","MED-300"
"Jeffrey Lee","ART-4600"
"Jamie Burnett","MED-300"
"Angela Pierce MD","MED-300"
"Anthony Turner","ENG-4300"
"Mary Brown","MT-1700"
"Ashley Henry","MUS-3100"
"Katie Bell","MED-300"
"Paul Huffman","LANG-3200"
"Melinda Lucas","CHEM-5000"
"Sara Sanchez","CS-3100"
"Kimberly Wang","HIST-4000"
"Ariana Ball","ART-4600"
"Sarah Vincent","ENG-4300"
"Vincent Hall","BTECH-3700"
"Steven Rodgers","CS-3100"
"Lisa Price","ENG-4300"
"Daniel Conley","HIST-4000"
"Brittany Carter","CHEM-5000"
"Earl Williams","MT-1700"
"Stefanie Larsen","PHYS-4600"
"Robert Williams","HIST-4000"
"Jonathan Rodriguez","BIO-5000"
"Beverly Palmer","CHEM-5000"
"Douglas Smith","CS-3100"
"Kimberly Mcclure","MT-1700"
"Lindsay Johnson","MUS-3100"
"Brett Johnston","ART-4600"
"Steven Dunn","MT-1700"
"Kenneth Johnson","LANG-3200"
"Helen Avery","MUS-3100"
"Scott Chapman","BIO-5000"
"Jesse Reed","CHEM-5000"
"John Roach","ART-4600"
"Vanessa Sanchez","BTECH-3700"
"David Moyer","ENG-4300"
"Amber Snyder","BIO-5000"
"Travis Johnson","MED-300"
"Zachary Rodriguez","CS-3100"
"Brent Gaines","LANG-3200"
"Martin Evans","MT-1700"
"James Robinson","HIST-4000"
"Mike Barnes","ENG-4300"
"Jane Perry","LANG-3200"
"Christine Kemp","PHYS-4600"
"Earl Williams","ART-4600"
"Jeffery Hernandez","MT-1700"
"Devon Freeman","HIST-4000"
"Jason Silva","MUS-3100"
"Ashley Johnson","MT-1700"
"Colleen Davis","CS-3100"
"Benjamin Morrison","MT-1700"
"Renee Miller","ENG-4300"
"Lori Morton","BIO-5000"
"Christian Rivera","BTECH-3700"
"Laura Martin","CHEM-5000"
"James Johnson","CS-3100"
"Daniel Patterson","LANG-3200"
"Linda Black","HIST-4000"
"Katelyn Christensen","MUS-3100"
"Nancy Velasquez","LANG-3200"
"John Nelson","HIST-4000"
"Victoria Velazquez","ENG-4300"
"Tyler Castillo","HIST-4000"
"Darrell Tucker","MUS-3100"
"Raymond Brown","LANG-3200"
"Dana Stone","CHEM-5000"
"Mary Bruce","LANG-3200"
"Christopher Martin","ENG-4300"
"Joseph Walker","BIO-5000"
"David Allen","LANG-3200"
"Alice Brown","PHYS-4600"
"Elizabeth Thomas","PHYS-4600"
"Derek Moon","LANG-3200"
"Robyn Byrd","MUS-3100"
"Christine Randall","BIO-5000"
"Anthony Smith","MED-300"
"Jeremy Conner","MT-1700"
"Kevin Schmidt","CS-3100"
"Kaitlyn Smith","ENG-4300"
"Abigail Robbins","ART-4600"
"Jaime Clarke","ENG-4300"
"John King","LANG-3200"
"Annette Payne","BTECH-3700"
"Jeffrey Freeman","PHYS-4600"
"Marc Green","HIST-4000"
"Catherine Noble","PHYS-4600"
"Julia Ball","BIO-5000"
"Dean Scott","ENG-4300"
"Jessica Gibson","BIO-5000"
"Michael Richards","HIST-4000"
"Jeffrey Sanchez","MUS-3100"
"Tony Estrada","PHYS-4600"
"Thomas Townsend","MED-300"
"Bethany Barnes","ART-4600"
"Shirley Wallace","BIO-5000"
"Thomas Thompson","ART-4600"
"Daniel Thomas","ART-4600"
"Mike Carlson","BTECH-3700"
"Mary Cunningham","MT-1700"
"Kristin Chen","HIST-4000"
"Jessica Silva","ENG-4300"
"Lindsey Hall","MT-1700"
"Theresa Hernandez","ENG-4300"
"Mrs. Brianna Miranda","HIST-4000"
"Christopher Palmer","MT-1700"
"Nicholas Lyons","PHYS-4600"
"Brian Perez","MT-1700"
"Nicole Moore","MUS-3100"
"Steven Thomas","ENG-4300"
"Sandra Mathews","MED-300"
"Kathleen Rodriguez","MED-300"
"Andrew Mitchell","CHEM-5000"
"Michael Thomas","BIO-5000"
"Seth Schneider","MUS-3100"
"Emily Peterson","ENG-4300"
"Kimberly Reid","PHYS-4600"
"Derek Bell","MUS-3100"
"Mrs. Elizabeth Aguirre","CHEM-5000"
"Ashley Miller","BIO-5000"
"Brianna Newton","BTECH-3700"
"Kayla Moody","BIO-5000"
"Douglas Smith","BTECH-3700"
"Brenda Cunningham","ENG-4300"
"Joseph Hawkins","MUS-3100"
"David Miller","MT-1700"
"Krista Garcia","BIO-5000"
"Julie Alvarez","MT-1700"
"Robert Evans","MT-1700"
"Stephanie Simmons","MT-1700"
"Russell Todd","HIST-4000"
"Charles Graves","CHEM-5000"
"Gina Anthony","CS-3100"
"Melinda Sullivan","PHYS-4600"
"Ryan Carter","PHYS-4600"
"Leslie Davies","LANG-3200"
"Scott Smith","CHEM-5000"
"Robert Miller","CS-3100"
"Edward Miller","HIST-4000"
"Laura Barrera","ENG-4300"
"William Guerrero","ART-4600"
"Timothy Gallegos","ENG-4300"
"Cynthia Mack","HIST-4000"
"Allen Wyatt","BIO-5000"
"David Dixon","MUS-3100"
"Kayla Morgan","MED-300"
"Janet Beck","CS-3100"
"Christopher Palmer","MT-1700"
"Nathaniel Martinez","HIST-4000"
"Johnny Simpson","CS-3100"
"Amber Hodges","MUS-3100"
"Rebecca Tucker","MUS-3100"
"Wayne Smith","BIO-5000"
"James Thompson","ENG-4300"
"Samuel Lynn","HIST-4000"
"Carol Thompson","ENG-4300"
"Jessica Smith","CHEM-5000"
"Bradley Pitts","CS-3100"
"Daniel Lewis","LANG-3200"
"Scott Freeman","PHYS-4600"
"Melissa Jackson","CHEM-5000"
"Alyssa Newman","MED-300"
"Ethan Bryant","ENG-4300"
"Andrew Ferguson","MT-1700"
"Patrick Liu","CS-3100"
"Maureen Miller","CHEM-5000"
"Suzanne Gray","HIST-4000"
"Erin Pierce","MUS-3100"
"Michael Bernard","HIST-4000"
"David Martin","MUS-3100"
"Sarah Rivera","MT-1700"
"Ruth Lynch","CS-3100"
"Mary Graham","HIST-4000"
"Mary Lin","PHYS-4600"
"Jade Byrd","CHEM-5000"
"Robert Young","HIST-4000"
"Angel Shepard","MUS-3100"
"Eric Hernandez","BTECH-3700"
"Marcus Quinn","CS-3100"
"Amber Lane","MUS-3100"
"Ashley Roman","MT-1700"
"Shane Johnson","BTECH-3700"
"Taylor Thompson","ART-4600"
"Jeffrey Freeman","MT-1700"
"Ross Horton","MT-1700"
"Janet Beck","CHEM-5000"
"Kimberly Mclaughlin","CHEM-5000"
"Kelsey Reynolds","MUS-3100"
"Edward Crane","PHYS-4600"
"George Roy","CS-3100"
"Todd Parsons","BIO-5000"
"Mrs. Amber Hardy DVM","ART-4600"
"Brian Mullins","CS-3100"
"Timothy Brown","CHEM-5000"
"Victoria Parks","BIO-5000"
"Kelly Estes","MT-1700"
"Patricia Collins","MT-1700"
"Roger Sanchez","CS-3100"
"Colin Kelley","MED-300"
"Janice Hess DDS","BTECH-3700"
"Joseph Barnett","BIO-5000"
"Aaron Rojas","ENG-4300"
"Cody Blair","MED-300"
"Danny Oconnell","HIST-4000"
"Laura Cunningham","MT-1700"
"Johnny Ryan","BTECH-3700"
"Robert Russell","MUS-3100"
"Brandon Powers","MED-300"
"Sylvia Fisher","BTECH-3700"
"Julie Anderson","LANG-3200"
"Jamie Russell","ENG-4300"
"Christopher Wilson","MED-300"
"Tyler Castillo","MED-300"
"Abigail Soto","CHEM-5000"
"Alexis Roberts","HIST-4000"
"Wayne Smith","PHYS-4600"
"Matthew Brown","HIST-4000"
"Alexandra Carter","BIO-5000"
"Erica Fitzpatrick","CHEM-5000"
"Lauren Sullivan","ENG-4300"
"Kenneth Avery","LANG-3200"
"Amanda Nguyen","BIO-5000"
"Larry Kramer","BTECH-3700"
"Nicholas Price","CHEM-5000"
"Edward Sanders","MT-1700"
"Patricia Christian","MUS-3100"
"Edward Miller","CHEM-5000"
"Jennifer Richardson","CS-3100"
"Marissa Andrews","ART-4600"
"Amanda Scott","MED-300"
"Jacqueline Wolfe","LANG-3200"
"Dr. Victor Foley","CHEM-5000"
"Timothy Martin","PHYS-4600"
"Mary Alvarez","MED-300"
"Natalie Mitchell","CHEM-5000"
"Tristan Nunez","BIO-5000"
"Andrew Rose","HIST-4000"
"Stephen Lopez","CHEM-5000"
"Leslie Mcfarland","CHEM-5000"
"Timothy Ramsey","MT-1700"
"Donna Peterson","CHEM-5000"
"Amy Ward","MED-300"
"Mr. Brian Cunningham","MT-1700"
"Jeffrey Mann","MED-300"
"Jennifer Jackson","MUS-3100"
"Katherine Crawford","BTECH-3700"
"Brittany Clark","MED-300"
"Kelsey Reynolds","CHEM-5000"
"Mary Wang","BIO-5000"
"Kayla Summers","ENG-4300"
"Michael Rios","CHEM-5000"
"Kyle Lam","HIST-4000"
"Destiny Curtis","MUS-3100"
"Scott Delacruz","BTECH-3700"
"Alexander Brown","PHYS-4600"
"Michael Weiss","BIO-5000"
"Tammy Moore","LANG-3200"
"Daryl Rivera","HIST-4000"
"James Watts","CS-3100"
"Juan Dunn","HIST-4000"
"Scott Williams","BTECH-3700"
"Jonathan Rodriguez","MT-1700"
"Juan Dunn","CHEM-5000"
"Tracy Shepherd","ENG-4300"
"Paul Taylor","CHEM-5000"
"Kayla Cox","BIO-5000"
"Steven Whitaker","HIST-4000"
"Kenneth Crawford","HIST-4000"
"Christopher Matthews","CS-3100"
"Christopher Russell","ENG-4300"
"Renee Gross","BIO-5000"
"Jessica Pruitt","PHYS-4600"
"David Arias","MED-300"
"Charles Morrison Jr.","BTECH-3700"
"Robert Obrien","PHYS-4600"
"Michele Scott","ART-4600"
"Martin Bradley","HIST-4000"
"Daniel Hill","ENG-4300"
"Alicia Ryan","ENG-4300"
"Robert Stone","LANG-3200"
"Kristen Aguirre","MED-300"
"Kayla Morgan","BIO-5000"
"Jesse Reed","MED-300"
"Brent Gaines","BIO-5000"
"Jennifer Mccullough","HIST-4000"
"John Bowers","BTECH-3700"
"Stephen Rogers","BIO-5000"
"Kevin Mendoza","BIO-5000"
"Jason West","MED-300"
"Audrey Peters","MT-1700"
"Sarah Owen","MED-300"
"William Campbell","BTECH-3700"
"Annette Payne","PHYS-4600"
"Denise Bowers","BIO-5000"
"Laura Hendrix","ART-4600"
"Michael Cook","MUS-3100"
"Crystal Barr","MT-1700"
"Gary Smith","BTECH-3700"
"Lisa Beck","HIST-4000"
"Jacqueline Aguirre","ENG-4300"
"Teresa Anderson","LANG-3200"
"Christine Pope DVM","BIO-5000"
"Courtney Blair","MED-300"
"Craig Ray","BTECH-3700"
"Amber Murphy","PHYS-4600"
"Daniel Marsh","BIO-5000"
"Daniel Lewis","LANG-3200"
"Deborah Wright","MUS-3100"
"Ashley Becker","ENG-4300"
"Damon Simmons","PHYS-4600"
"Emily Raymond","ENG-4300"
"Isaac Castaneda DDS","PHYS-4600"
"Seth Snow","MUS-3100"
"Lisa Ashley","MUS-3100"
"Daniel Rowe","PHYS-4600"
"Stephanie Simmons","HIST-4000"
"Shelley Evans","PHYS-4600"
"Steven Diaz","MED-300"
"Jennifer Thomas","CHEM-5000"
"Andrea Ramirez","ENG-4300"
"Timothy Coleman","CS-3100"
"Heather Ellison","CS-3100"
"Melissa Jones","MUS-3100"
"Anthony Davis","ART-4600"
"Matthew Barker","BTECH-3700"
"Mark Brown","BTECH-3700"
"Jennifer Arnold MD","MT-1700"
"Charles Villa","BTECH-3700"
"Michelle Warren","ENG-4300"
"Angela Clark","ART-4600"
"Jeremy Rivera","MT-1700"
"Elizabeth Fox","MED-300"
"Alexis Russell","BIO-5000"
"Jessica Sexton","ENG-4300"
"Mary Moore","ENG-4300"
"Lori Scott","PHYS-4600"
"Dean Scott","ENG-4300"
"Melanie Oconnor","MED-300"
"Randy Riley","CHEM-5000"
"Jacqueline Aguirre","PHYS-4600"
"Destiny Curtis","BIO-5000"
"Patrick Lawrence","ENG-4300"
"Heather Munoz","MT-1700"
"Brianna Thomas","BTECH-3700"
"Nicole Hodge","MUS-3100"
"Bruce Chandler","BTECH-3700"
"Sarah Snyder","MUS-3100"
"Michael Colon","MED-300"
"David Gray","CHEM-5000"
"Margaret Roberts","LANG-3200"
"Dorothy Brown","CHEM-5000"
"Christina Hahn","CHEM-5000"
"Taylor Hardin","CS-3100"
"Nancy Stark","BIO-5000"
"Melissa Stewart","LANG-3200"
"Michael Greene","BTECH-3700"
"Roger Williams","BTECH-3700"
"Jonathan Werner","MED-300"
"Tiffany Soto","MUS-3100"
"Anthony Hopkins","PHYS-4600"
"Maria Soto","MUS-3100"
"Kyle Jones","ENG-4300"
"Kayla Morgan","HIST-4000"
"Steven Diaz","MED-300"
"Melissa Maynard","BTECH-3700"
"Reginald Hopkins","HIST-4000"
"Ann Davidson","BIO-5000"
"Christopher Mckinney","PHYS-4600"
"Devin Cole","ENG-4300"
"Craig Sloan","PHYS-4600"
"Daniel Hill","MT-1700"
"Kathryn Hooper","ART-4600"
"Michael Carr","ENG-4300"
"Cristina Rodriguez","ENG-4300"
"Lori Johnson","MUS-3100"
"James Case","MUS-3100"
"Holly Kirby","LANG-3200"
"Kelly Terry","BIO-5000"
"Randy Riley","MUS-3100"
"Tara Silva","ART-4600"
"James James","HIST-4000"
"Sarah Gallegos","ART-4600"
"Nicole Mcguire","MED-300"
"Daryl Rivera","PHYS-4600"
"Janice Hess DDS","MED-300"
"Morgan Malone","MED-300"
"Andre Young","MUS-3100"
"Lori Atkinson","CS-3100"
"Brenda Harris","LANG-3200"
"Jon Cabrera","MED-300"
"Christine Grant","BTECH-3700"
"Carrie Young","BIO-5000"
"Miguel Mercado","PHYS-4600"
"Robert Allen","PHYS-4600"
"April Downs","MED-300"
"Johnny Kim Jr.","CS-3100"
"Nathan Haynes","CHEM-5000"
"Jeffrey Glenn","BTECH-3700"
"Austin Smith","MED-300"
"Gregory Short","MUS-3100"
"James Dixon","MED-300"
"Mark Perez","PHYS-4600"
"Ashley Dean","LANG-3200"
"Jennifer Nelson","MED-300"
"Elizabeth Smith","MED-300"
"Thomas Smith","ART-4600"
"David Bradley","HIST-4000"
"David Miller","HIST-4000"
"Benjamin Chavez","BIO-5000"
"Anthony Butler","PHYS-4600"
"Janice Mitchell","ENG-4300"
"Tonya Martinez","BTECH-3700"
"Robin Maxwell","ART-4600"
"Patrick Rose","LANG-3200"
"David Walker","CHEM-5000"
"Amber Lane","CS-3100"
"Keith Rodriguez","HIST-4000"
"Walter Kelley","ENG-4300"
"Connie Brooks","BIO-5000"
"Jeremy Baker","PHYS-4600"
"Alice Brown","CS-3100"
"Alexander Turner","CS-3100"
"Miranda Barrett","HIST-4000"
"Joel Vincent","MUS-3100"
"Joshua Martinez","CHEM-5000"
"Christopher Wilson","BIO-5000"
"Annette Schultz","BTECH-3700"
"Sharon Ashley","MT-1700"
"Joshua Gregory","BIO-5000"
"Cynthia Smith","HIST-4000"
"James Castillo","BIO-5000"
"Christopher Benitez","PHYS-4600"
"Megan Lawrence","CS-3100"
"Daniel Hill","LANG-3200"
"Jennifer Cole","MT-1700"
"Miranda Sharp","CS-3100"
"Aaron Patel","BTECH-3700"
"Heather Sandoval","CHEM-5000"
"Tracy Owen","ART-4600"
"Nathan Haynes","MT-1700"
"Rebecca Hammond","ENG-4300"
"Robin Maxwell","PHYS-4600"
"Christian Johnson","LANG-3200"
"Julia Hinton","PHYS-4600"
"Alexander Turner","HIST-4000"
"Robert Allen","MED-300"
"Alison Martin","ENG-4300"
"Michael Smith","MUS-3100"
"Cynthia Thomas","BIO-5000"
"Michael Moore","MED-300"
"Ryan Baker","LANG-3200"
"Melissa Anderson","CS-3100"
"Matthew Dennis","ENG-4300"
"Rhonda Foster","MUS-3100"
"Bethany Barnes","LANG-3200"
"Leslie Mcfarland","MUS-3100"
"Joseph Barnett","ART-4600"
"Laura Lopez","CS-3100"
"Darrell Tucker","ART-4600"
"Curtis Alvarado","LANG-3200"
"Lynn Gomez","HIST-4000"
"Lindsay Carter","ART-4600"
"Sean Salinas","MT-1700"
"Donna Wells","ENG-4300"
"Richard Combs","CS-3100"
"Christopher Smith","MUS-3100"
"Kimberly Henderson","ART-4600"
"Jesse Massey Jr.","ENG-4300"
"Jessica May","MUS-3100"
"Meagan Smith","MED-300"
"Miranda Sharp","MT-1700"
"Mark Guzman","LANG-3200"
"Anthony Marsh","CS-3100"
